author,message
Moloko Raphadu,"Here in SA if you woth 100 millions or more you do not go to jail
Segongwane Doctor,15 mins now almost an hour...
Mandlas Andries,is true it Connot zondo be a judge and witness
Dunyiswa Ganga,How long it takes to finish the tea time break
Balanganani Abraham Makhani,Zuma is going to hide in Dubai
TheContentShow Tebogo and Kgaogelo,Skhakhane is disrespectful hey
Tony Stephen,DCJ and TeaM SEEM RATTLED?
Stand for Truth with Khustaz,Is SABC on strike so soon ???? @bhairo Reddy🤣🤣🤣🤣🤣is it that long? This is a circus 😂😂😂😂😂 Zuma has Mantashed and later Bushiri styled 😀😀😀👌🏾👌🏾👌🏾
Letlotlo La Baleti,"Zuma’s legal team takes chances
Collin Ngqeza,Hey hey hey these guys want to be excused njeee. Haybo! Kufuneka imibuzo iphenduliwe kaloku. Kukho abantu abafuna ukwenza unothanda apha - hay hay ke ngoku
Lynton Fletcher,"[Delay] The legal teams are currently in DCJ's Chamber
Silomo Khumalo,Th "If Zondo stays proceedings
Peet Venter,DCJ should deal with Skikana in the same way he dealt with Kwinana's lawyer.
antonio martin,Tea break turned into Brunch
Pious Senne,who's paying Zumas lawyers is it Guptas?
Mukona Mulungisi,FLOYD SHIVAMBU is now also attacking Zondo on Twitter. Kanti what’s happening?
Tshepo Mahasha,Adv Skhakhane is very rude
Nhlanhla Tshabalala,SABC today cos of him Skakane needs a reaza blade
Siyabonga Cokile,Don't talk nonsense here. Who must decide a recusal application if not the Judge directed to. That doesn't mean that a Judge is a player and ab Hey guys send someone to the chambers. I hope that there is no physical fight now "No
Sir Toko,was it 15minutes or 50?????
Ruthacury,how much tea are they having!? this is the longest tea break in history! How long is 'shortly'? "Sorry
Brhc Apace,hhai Zondo ngiyakuvuma
Walter Vanner,Vuma Zuma
mikhial green,what happened to 15min having some sgudu papa wag vir jou
Desmond Hudson,It is obvious that Zuma is still employing his Stalingrad approach to delay everything. The commission can still carry without him and his review. If he refuses to attend he must lose his rights of
Philly Moropa,sikhakhane living up to jujus words about black lawyers sikhakhane is no lawyer but a mobster
Boikanyo Makamu,DCJ Zondo never saw des stalemate coming his way....
Mulifho serakalala,Enough is enough hw lng hv we been waiting tym for Lunch
Seabreeze Madadasi,This is way more than 15 minutes
Mashamba Maphaha,Zuma is a hard core criminal hiding behind the struggle. He always told South African communities that he wants his day in court and now is the time to prove to communities that his hand are clean.
Edward Nkosinathi Mabuza,surely the tea is cold now😦
Kaveto Andreas,"Zuma must take a stand and testify
Nico Sebati,Zuma must be forced to ANSWER Theyre preparing the HAWKS outside Make sure BOARDERS are all closed for ZUMA
lefu sithole,someone must have stolen tea trolley what happened to Mshoza?
Mohamed Mia,No law banana 🍌 republic
Pick and Paint Ceramic,what time are they starting again
Desmond Raks,dintshang nou
Aubrey Rautenbach,Banana Republic after 26 years of Comrade looting for the people .What a Joke .
Dumile Mateza,Siyabonga Cokile in the State vs Omotoso the deence brought a recusal case for Judge Mandela Makaula. Who heard the case Makaula himsel the presiding judge
Jonas Matlala,poor service sabc
vivian rix,"[Delay] The legal teams are currently in DCJ's Chamber "[Delay] The legal teams are currently in DCJ's Chamber "[Delay] The legal teams are currently in DCJ's Chamber
Newman Sibisi,The former President seems to be walking on thin ice.
Elton Josea,zuma is crying in the toilet - reliable source zuma drol
Sonwabile Mxaka,they must come back and tell us
Nigel Bird,what happened to 15 minute tea break
Zamile Hina,"i'm afraid Zuma will not appear in Zondo commission now  VOLUME SOUND PLEASE
Dan Brown,"JACOB ZUMA thinks he is above the law I Wonder how Much Bail any sane Judge would assign if JGZ is arrested. He's a flight Risk worse than the Bushiri's some shackles might be the wake up call he needs. "JGZ is smiling he can drag this out forever
S M,Quite a lot of tea available there... I suspect Zondo may have his kidney stones started moving from so much tea... "@Avis Yetti if you mean in charge of this stream This commission is a joke Joke. Why would anyone come to this commission anymore?
mongezi xaba,zondo is scared shame 🤣🤣🤣🤣 Zondo ran away guys 🤣🤣🤣🤣🤣🤣🤣🤣 I lost trust from DCJ Zondo Ayesaba amagwala.... 🎶🎶🎶 wenzani uZuma
Vuyokazi Solani,baphi nangoku bekuthwe 15 min njena
David Coetzer,Zuma not laughing any more Zuma costing taxpayers and commision more time and money with delay tactics Zondo issue warrant of arrest he is in contempt
rene gajoo,"zuma and his legal team cannot except defeat  "haaibo my data is getting finished  they are sitting in chicken licken having some hot wings 😁😁😁
Zanoxolo Nxazonke,🥶🥶🥶🥶🥶
Lunga Hita,That’s a great move Mr Zondo. There are other witnesses waiting lets get on with the work. This is a Zuma side show
Arthur Sibande,"fighting in the courts "Even if Zondo excused himself I think DCJ is trying to advice the legal team and the former president of the implications of their actions "In south Africa no-one accounts to their wrong doing
Tom,Hi All I missed everything! What news in one word
Ahmed Parak,after all pots of tea ...will soon need a wee wee break
Tafadzwa Blessing Hlatywayo,"This a white fight against Zuma
kurt5132081,do these guys know how ling 15min is its been almost an hour @Thulani Sokhela its not as you like..he would be in contempt of court @Naledi Barron recusal dismissed they probably discussing how to relate selling a car at a loss vs selling GPU at profit @Muzi Gumede what are you smoking im pretty sure they will get their chance to review Zondo ruling and this will drag on for another 10 years
Kabelo Selebo,:goodvibes:
Ncedo Mbekeni,Are these guys still coming back?
Njabulo Madlala,Skhakhane so Angry. Maybe they have a No win No Fee Arrangement with Zuma 😂😂😂😂😂😂 All the judges of the country have Zuma figured out. He has no chance. He will have to account one of these days. Arrest arrest arrest arrest
Mroleli Limba,"""You have become a judge on issues that involve yourself"""
Matsebo Maphutsi,are u sure they gonna come back mhh 🙄
Sbusiso Nkuna,Run mshoza this is not Nkandla:oops: viva Zondo viva You lost trust from your self not from our Zondo
Siyanda Mhlongo,next is attack by stroke or suicide. We need a statement from ANCVL and Foundations calling him to cooperate. "between Zondo & Zuma is 18 yrs
Denzil Moni,disrespectful to the proceedings. Judge Zondo is as fair as he can be
Thabiso Mthembu,RIP Mshoza 💔
Sanjay Maharaj,is it that they fe on a long tea break or have the cry babies at the SABC gone on strike??? the cry babies at the SABC are upset that they will lose face with their friends and family. not about the job. they do not work very much or well anyhow. Sekena does not complain about her 2 jobs "@siyanda
Sihle Skhosana,RIP Mtshoza
Damon Radebe,"Zondo must come back and face his music Lies!!!! He did ask you!
Rudolf Ncedo Jacobs,👍
Andre Janse van Rensburg,"State Capture Commission @StateCaptureCom · 12m [Delay] The legal teams are currently in DCJ's Chamber
Naledi Barron,Darn it! I missed the start. What on earth happened? "@kurt5132081 and @R.m. B. Ah! Thanks guys. I'll grab my cappuchino then @ALTA my skattebol! "@Cruda Bex I'm sorry that you're sad. But please "Dear DCJ Zondo. On behalf of ALL decent South Afrcans
COMFY🛋,What time are they set to resume proceedings? Thanks @Gontse
ZAG Consultants,Zuma lost! 🤐 zuma 🥴🥵 zuma zuma is in the 💩 😭zuma 🦂zondo no working from home😄 stop all flights to dubai
Obed Bronco,what transpired this morning? whats the lastest?
oupa makola,Hao Mshoza - Zuma you see now💁‍♀
Gerry Van Rensburg,"order him to take the stand n face questions. if he refuses zuma is buce wllis "if zuma takes the stand no time allowance left in the commission for further potponement "zuma eating all the biscuits off the trolley
Maritime Studies,It could be strange that the chairmanship of this recusal was not discussed prior. I had the same concerns like Sikhakhane.
Smooth Operator,Zuma has lost complexion because of umuthi😀 there we go!!!!!!!! zuma ran away
Mpho Khoza,yes
Noah Chivambu,"
Zandi Z.J,a yikho impunga yehlathi.
Nicolas Mtshali,aw Mshoza pho
Challenger challenger,Zuma just need to explain what he knows. what is he hiding
Mwenebyake-Jérémie NYAMANGYOKU,Is this still 15 minutes tea break??
Kaveer Beharee,The Zuma sympathisers here are hilarious. DCJ Zondo dismantled this silly application.
Neville Meth,hope they call it lunch instead
Cecilia Posholi,15 MINUTES
Annie Van Niekerk,To late for to and to early for lunch ? @ALTA 😘❤️ Queen B ❤️😘 Naledi ❤️😘 Anne M ❤️😘 Zippie ❤️😘
Oscar Maela,but Zuma is jst a clown to be honest.. how can u ask fr ur day in court then refuse to attend
Kgabi Nyao,"we are going back online I hear ""shhhhh"" that's the sound of the commission resuming"
Tshepo Mtsenga,shameless zuma
Makombe Aldrin,"Can't get live video feed oh i see. Resume already😒 Who left without permission?
Teboho Sylvester Ntlotsoeu,Where are they now?????????????????
Christopher Fawbert,"@sam stories - I am sure I hope Zondo insists on preceding but I am sure he will allow time for review of his judgement on the recusal @Srini - thank goodness you have no part to play in complaints about judges... #noclueaboutthelaw @Milton Taju - The Rand once upon a time was stronger than the US$ 😭
Paul molane,"All I know is Zuma wont live a happy life till he dies
Nkosikhona Ginya,whats happening they in chambers from twitter what a disrespect to the chair usphethe lobaba
Clement Theko,y is it taking long
Bleza Tijolojolo,Zondo is stressed up "Nobody will bring ZUma down session underway on eNCA... lol Zuma has left "no one will arrest Zuma 🤣🤣🤣 kubo Zuma
Sihlangu Sihlangu,"our stolen money is used to defend thieves
Boykie-kos,are they growing the tea?
Wolfgang Redeker,"Strange thing
Unathi Bambiso,The queen of kwaito Mshoza has passed on...
Tokoloho Ramabele,"10k of us watching this "Can they make voting online
Lerato MOKWENA,"cant get live feed
Lindani Ngomane Mdletshe Msindazwe,Zuma’s seems to have left the premises and that’s violation of the proceedings
Keke_SA,I stand with @Humphrey
Bailey Rae,There’s been a delay. Stream will resume soon Before the adjournment Pretorius predicted he would argue Zuma must testify but Sikhakhane said Zuma wants to leave the sitting (as he is going to appeal the order).
Rosina Makhuthudise,we have waited long enough. Please take South African serious.
Elizabeth van Niekerk,are they going to come back or have they run away ... #Zupta another day in court without saying a word! arrest arrest arrest him
jonathan Veeran,RADICAL ECONOMIC TRANSFORMATION - making a functional economy completely dysfunctional
Ntombi Moya,@Tokolo yes😂
Mzwabantu Qasha,This is a circus
Emmanuel Brace,the recusal application unsuccessful on legal principles not personal. which part did Adv Sikhakhane & kie didn't understand?
Athini Ntlauzana,"😂😂Bathong did he say 15 mins or 50 mins? Ngeke phela
Tibi Mok,I think they are gone.
Winly Banda,I thought it was only supposed to be 15 minutes tea break🤔 here we go
Attie Erasmus,i think zuma is doing a bushini escape
mphoto malema,how long was the break kante?
Enos Mokholo,now i bealive zondo and zuma are friends..jst that they can't say it in public..wat are they doing now for so long..it cant be tea time for so long..
Hunter S,Nkaaaaaandla
Asanda Madikane,its gonna be tough for Zuma going forward
I'm black Im not a k,"Racism is so stupid  this personal
Gert Marais,He is no friend of you...
Sibusiso Nkosi,Shapa Nxamalala shapa✊🏿✊🏿✊🏿
SAM STORIES,"@Christopher Don't you think that "I believe that
Renaldo Gambo,tom & jerry would be cool
Mishack Ngadi,u can cheat but the law will cash up to you now is the time for Zuma to face jail or death because this courts commissions and wifes leaving him it's stressing he could end up in hospital or die ... People must realise that bad thing do come back stronger 10 times like the case of Bushiris
Mlamuli Ngubane,"Eish WMC played Zondo hear
Thembelani,how long is this tea break???!!! his not coming tomorrow??!
Sinethemba Mbana Seyisi,What did this guy do?
Rendani Mudau,15mins still
Msizi Mlu,15 mins haaaaiyyybooo!!! how do they calculate kant.... or they were not taught the clock at grade 3 warrant of arrest plz!!!
nkule mngomezulu,"Did DCJ really make himself a witness and a judge? If so
